,Country,Happiness score,GDP per capita,Family,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption,Generosity,Social support,Year,Country Url,Region,Region code,Happiness status,Overall Rank,Rank per region,Capital City,Longitude,Latitude
103,Hungary,4.8,1.12094,1.20215,0.75905,0.32111999999999996,0.02758,0.128,1.24074,2015,https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Hungary.svg,EUROPE,150.0,Amber,104.0,36.0,Budapest,19.0408,47.4984
104,Honduras,4.788,0.59532,0.9534799999999999,0.6951,0.40148,0.06825,0.23026999999999997,1.84408,2015,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Honduras.svg,AMERICAS,19.0,Amber,105.0,23.0,Tegucigalpa,-87.4667,15.1333
105,Tajikistan,4.7860000000000005,0.39047,0.8556299999999999,0.5737899999999999,0.47216,0.15072,0.22974,2.1139900000000003,2015,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Tajikistan.svg,ASIA,142.0,Amber,106.0,32.0,Dushanbe,68.7864,38.5878
106,Tunisia,4.739,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,2015,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg,AFRICA,2.0,Amber,107.0,9.0,Tunis,10.21,36.7899
107,Palestinian Territories,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,2015,,,,Amber,108.0,3.0,,,
108,Bangladesh,4.694,0.39753,0.43106000000000005,0.60164,0.4082,0.12569,0.21222,2.51767,2015,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bangladesh.svg,ASIA,142.0,Amber,109.0,33.0,Dhaka,90.4113,23.7055
109,Iran,4.686,1.0088,0.54447,0.69805,0.30033000000000004,0.058629999999999995,0.38086,1.6944,2015,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg,ASIA,142.0,Amber,110.0,34.0,,,
110,Ukraine,4.681,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,2015,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Ukraine.svg,EUROPE,150.0,Amber,111.0,37.0,Kiev,30.5038,50.4536
111,Iraq,4.677,0.98549,0.81889,0.60237,0.0,0.13788,0.17922000000000002,1.95335,2015,https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Iraq.svg,ASIA,142.0,Amber,112.0,35.0,Baghdad,44.394,33.3302
112,South Africa,4.6419999999999995,0.9204899999999999,1.18468,0.27688,0.33207,0.08884,0.11972999999999999,1.7195599999999998,2015,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg,AFRICA,2.0,Amber,113.0,10.0,Pretoria,28.1871,-25.746
113,Ghana,4.633,0.5455800000000001,0.6795399999999999,0.40131999999999995,0.42341999999999996,0.04355,0.23087,2.30919,2015,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Ghana.svg,AFRICA,2.0,Amber,114.0,11.0,Accra,-0.20795,5.57045
114,Zimbabwe,4.61,0.271,1.0327600000000001,0.33475,0.25861,0.08079,0.18987,2.44191,2015,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Zimbabwe.svg,AFRICA,2.0,Amber,115.0,12.0,Harare,31.0672,-17.8312
115,Liberia,4.571000000000001,0.0712,0.78968,0.34201,0.28531,0.06232000000000001,0.24361999999999998,2.7772900000000003,2015,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_Liberia.svg,AFRICA,2.0,Amber,116.0,13.0,Monrovia,-10.7957,6.30039
116,India,4.565,0.64499,0.38174,0.5152899999999999,0.39786,0.08492000000000001,0.26475,2.27513,2015,https://upload.wikimedia.org/wikipedia/en/4/41/Flag_of_India.svg,ASIA,142.0,Amber,117.0,36.0,New Delhi,77.225,28.6353
117,Sudan,4.55,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857,2015,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg,AFRICA,2.0,Amber,118.0,14.0,Khartoum,32.5363,15.5932
118,Haiti,4.518,0.26673,0.74302,0.38847,0.24425,0.17175,0.46187,2.24173,2015,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Haiti.svg,AMERICAS,19.0,Amber,119.0,24.0,Port-au-Prince,-72.3288,18.5392
119,Congo (Kinshasa),4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,2015,,,,Amber,120.0,4.0,,,
120,Nepal,4.513999999999999,0.35996999999999996,0.86449,0.5687399999999999,0.38282,0.059070000000000004,0.32295999999999997,1.9563700000000002,2015,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flag_of_Nepal.svg,ASIA,142.0,Amber,121.0,37.0,Kathmandu,85.3157,27.6939
121,Ethiopia,4.512,0.19072999999999998,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,2015,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg,AFRICA,2.0,Amber,122.0,15.0,Addis Ababa,38.7468,9.02274
122,Sierra Leone,4.507,0.33024000000000003,0.9557100000000001,0.0,0.4084,0.08786000000000001,0.21488000000000002,2.51009,2015,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Sierra_Leone.svg,AFRICA,2.0,Amber,123.0,16.0,Freetown,-13.2134,8.4821
123,Mauritania,4.436,0.45407,0.86908,0.35874,0.24231999999999998,0.17461,0.21899999999999997,2.11773,2015,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Mauritania.svg,AFRICA,2.0,Amber,124.0,17.0,Nouakchott,-15.9824,18.2367
124,Kenya,4.419,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555,2015,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Kenya.svg,AFRICA,2.0,Amber,125.0,18.0,Nairobi,36.8126,-1.27975
125,Djibouti,4.369,0.44025,0.59207,0.36291,0.46074,0.28105,0.18093,2.05125,2015,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_Djibouti.svg,AFRICA,2.0,Amber,126.0,19.0,Djibouti,43.1425,11.5806
126,Armenia,4.35,0.7682100000000001,0.7771100000000001,0.7299,0.19847,0.039,0.07855,1.75873,2015,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Armenia.svg,ASIA,142.0,Amber,127.0,38.0,Yerevan,44.509,40.1596
127,Botswana,4.332,0.99355,1.10464,0.047760000000000004,0.49495,0.12474,0.10461,1.46181,2015,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Botswana.svg,AFRICA,2.0,Amber,128.0,20.0,Gaborone,25.9201,-24.6544
128,Myanmar,4.3069999999999995,0.27108000000000004,0.70905,0.48246000000000006,0.44017,0.19034,0.79588,1.41805,2015,https://upload.wikimedia.org/wikipedia/commons/8/8c/Flag_of_Myanmar.svg,ASIA,142.0,Amber,129.0,39.0,Naypyidaw,95.9562,21.914
129,Georgia,4.297,0.7419,0.38561999999999996,0.72926,0.40576999999999996,0.38331,0.055470000000000005,1.59541,2015,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg,ASIA,142.0,Amber,130.0,40.0,Tbilisi,44.793,41.71
130,Malawi,4.292,0.016040000000000002,0.41134,0.22562,0.43054,0.06977,0.33128,2.8079099999999997,2015,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Malawi.svg,AFRICA,2.0,Amber,131.0,21.0,Lilongwe,33.7703,-13.9899
131,Sri Lanka,4.271,0.83524,1.01905,0.70806,0.5372600000000001,0.09179,0.40828000000000003,0.67108,2015,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg,ASIA,142.0,Amber,132.0,41.0,Colombo,79.8528,6.92148
132,Cameroon,4.252,0.4225,0.8876700000000001,0.23401999999999998,0.49309,0.05786,0.20618000000000003,1.95071,2015,https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Cameroon.svg,AFRICA,2.0,Amber,133.0,22.0,Yaounde,11.5174,3.8721
133,Bulgaria,4.218,1.01216,1.10614,0.76649,0.30587,0.00872,0.11921,0.89991,2015,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Bulgaria.svg,EUROPE,150.0,Amber,134.0,38.0,Sofia,23.3238,42.7105
134,Egypt,4.194,0.8818,0.747,0.61712,0.17288,0.06324,0.11291,1.59927,2015,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Egypt.svg,AFRICA,2.0,Amber,135.0,23.0,,,
135,Yemen,4.077,0.5464899999999999,0.68093,0.40064,0.35570999999999997,0.07854,0.09131,1.92313,2015,https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Yemen.svg,ASIA,142.0,Amber,136.0,42.0,,,
136,Angola,4.033,0.75778,0.8604,0.16683,0.10384000000000002,0.07122,0.12344000000000001,1.9493900000000002,2015,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg,AFRICA,2.0,Amber,137.0,24.0,Luanda,13.242,-8.81155
137,Mali,3.995,0.26074,1.03526,0.20583,0.38856999999999997,0.12352,0.18798,1.79293,2015,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg,AFRICA,2.0,Amber,138.0,25.0,Bamako,-7.50034,13.5667
138,Congo (Brazzaville),3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,2015,,,,Amber,139.0,5.0,,,
139,Comoros,3.9560000000000004,0.23906,0.79273,0.36315,0.22916999999999998,0.19899999999999998,0.17440999999999998,1.95812,2015,https://upload.wikimedia.org/wikipedia/commons/9/94/Flag_of_the_Comoros.svg,AFRICA,2.0,Amber,140.0,26.0,Moroni,43.2418,-11.6986
140,Uganda,3.931,0.21101999999999999,1.13299,0.33860999999999997,0.45726999999999995,0.07267,0.29066,1.42766,2015,https://upload.wikimedia.org/wikipedia/commons/4/4e/Flag_of_Uganda.svg,AFRICA,2.0,Amber,141.0,27.0,Kampala,32.5729,0.314269
141,Senegal,3.904,0.36498,0.97619,0.4354,0.36772,0.10712999999999999,0.20843000000000003,1.44395,2015,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg,AFRICA,2.0,Amber,142.0,28.0,Dakar,-17.4734,14.7247
142,Gabon,3.8960000000000004,1.06024,0.90528,0.43372,0.31914000000000003,0.11091,0.06822,0.99895,2015,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg,AFRICA,2.0,Amber,143.0,29.0,Libreville,9.45162,0.38832
143,Niger,3.845,0.0694,0.77265,0.29707,0.47691999999999996,0.15639,0.19387000000000001,1.87877,2015,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Niger.svg,AFRICA,2.0,Amber,144.0,30.0,Niamey,2.1073,13.514
144,Cambodia,3.819,0.46038,0.62736,0.61114,0.66246,0.07247,0.40359,0.98195,2015,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg,ASIA,142.0,Amber,145.0,43.0,Phnom Penh,104.874,11.5556
145,Tanzania,3.781,0.2852,1.00268,0.38215,0.32878,0.05747000000000001,0.34376999999999996,1.38079,2015,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg,AFRICA,2.0,Amber,146.0,31.0,Dodoma,35.7382,-6.17486
146,Madagascar,3.681,0.20824,0.66801,0.46721,0.19184,0.08123999999999999,0.21333000000000002,1.851,2015,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg,AFRICA,2.0,Amber,147.0,32.0,Antananarivo,45.7167,-20.4667
147,Central African Republic,3.678,0.0785,0.0,0.06699,0.48878999999999995,0.08288999999999999,0.23835,2.7223,2015,https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_the_Central_African_Republic.svg,AFRICA,2.0,Amber,148.0,33.0,Bangui,21.6407,5.63056
148,Chad,3.667,0.34193,0.76062,0.1501,0.23501,0.05269,0.18386,1.9429599999999998,2015,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Chad.svg,AFRICA,2.0,Amber,149.0,34.0,N'Djamena,15.0445,12.1048
149,Guinea,3.656,0.17417,0.46475,0.24009,0.37725,0.12139000000000001,0.28657,1.9917200000000002,2015,https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg,AFRICA,2.0,Amber,150.0,35.0,Conakry,-13.7,9.51667
150,Ivory Coast,3.655,0.46534,0.77115,0.15185,0.46866,0.17922000000000002,0.20165,1.41723,2015,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg,,,Amber,151.0,4.0,,,
151,Burkina Faso,3.5869999999999997,0.25811999999999996,0.85188,0.27125,0.39493,0.12832000000000002,0.21746999999999997,1.46494,2015,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Burkina_Faso.svg,AFRICA,2.0,Amber,152.0,36.0,Ouagadougou,-1.53395,12.3605
152,Afghanistan,3.575,0.31982,0.30285,0.30335,0.23414000000000001,0.09719,0.3651,1.9521,2015,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Afghanistan.svg,ASIA,142.0,Amber,153.0,44.0,Kabul,69.1761,34.5228
153,Rwanda,3.465,0.22208000000000003,0.7737,0.42863999999999997,0.59201,0.55191,0.22628,0.67042,2015,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Rwanda.svg,AFRICA,2.0,Amber,154.0,37.0,Kigali,30.0587,-1.95325
154,Benin,3.34,0.28665,0.35386,0.3191,0.4845,0.0801,0.1826,1.6332799999999998,2015,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Benin.svg,AFRICA,2.0,Amber,155.0,38.0,Porto-Novo,2.6323,6.4779
155,Syria,3.0060000000000002,0.6632,0.47489,0.7219300000000001,0.15684,0.18905999999999998,0.47179,0.32858000000000004,2015,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg,ASIA,142.0,Amber,156.0,45.0,,,
156,Burundi,2.905,0.0153,0.41586999999999996,0.22396,0.1185,0.10062,0.19727,1.83302,2015,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Burundi.svg,AFRICA,2.0,Amber,157.0,39.0,Bujumbura,29.3639,-3.3784
157,Togo,2.839,0.20868,0.13995,0.28443,0.36453,0.10730999999999999,0.16680999999999999,1.56726,2015,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Togo.svg,AFRICA,2.0,Amber,158.0,40.0,Lome,1.2255,6.1228
158,Denmark,7.526,1.4417799999999998,1.16374,0.79504,0.5794100000000001,0.44453000000000004,0.36171,2.73939,2016,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg,EUROPE,150.0,Green,1.0,1.0,Copenhagen,12.5681,55.6763
159,Switzerland,7.5089999999999995,1.5273299999999999,1.14524,0.86303,0.58557,0.41203,0.28083,2.69463,2016,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg,EUROPE,150.0,Green,2.0,2.0,Bern,7.44821,46.948
160,Iceland,7.501,1.42666,1.18326,0.8673299999999999,0.56624,0.14975,0.47678000000000004,2.83137,2016,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg,EUROPE,150.0,Green,3.0,3.0,Reykjavik,-21.8952,64.1353
161,Norway,7.497999999999999,1.57744,1.1269,0.79579,0.59609,0.35775999999999997,0.37895,2.66465,2016,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg,EUROPE,150.0,Green,4.0,4.0,Oslo,10.7387,59.9138
162,Finland,7.412999999999999,1.40598,1.1346399999999999,0.81091,0.57104,0.41003999999999996,0.25492,2.82596,2016,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg,EUROPE,150.0,Green,5.0,5.0,Helsinki,24.9525,60.1608
163,Canada,7.404,1.44015,1.0961,0.8276,0.5737,0.31329,0.44833999999999996,2.70485,2016,https://upload.wikimedia.org/wikipedia/en/c/cf/Flag_of_Canada.svg,AMERICAS,19.0,Green,6.0,1.0,Ottawa,-75.6919,45.4215
164,Netherlands,7.3389999999999995,1.46468,1.02912,0.8123100000000001,0.55211,0.29927,0.47416,2.70749,2016,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,EUROPE,150.0,Green,7.0,6.0,Amsterdam,4.89095,52.3738
165,New Zealand,7.334,1.36066,1.17278,0.83096,0.5814699999999999,0.41903999999999997,0.49401000000000006,2.47553,2016,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg,OCEANIA,9.0,Green,8.0,1.0,Wellington,174.776,-41.2865
166,Australia,7.313,1.4444299999999999,1.10476,0.8512,0.5683699999999999,0.32331,0.47407,2.5465,2016,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,OCEANIA,9.0,Green,9.0,2.0,Canberra,149.129,-35.282
167,Sweden,7.291,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734,2016,https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg,EUROPE,150.0,Green,10.0,7.0,Stockholm,18.0645,59.3327
168,Israel,7.267,1.33766,0.9953700000000001,0.8491700000000001,0.36432,0.08728,0.32288,3.31029,2016,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg,ASIA,142.0,Green,11.0,1.0,NaN,35.2035,31.7717
169,Austria,7.119,1.45038,1.0838299999999998,0.80565,0.54355,0.21348000000000003,0.32865,2.6934299999999998,2016,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg,EUROPE,150.0,Green,12.0,8.0,Vienna,16.3798,48.2201
170,United States,7.104,1.50796,1.04782,0.779,0.48163,0.14868,0.41076999999999997,2.72782,2016,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,AMERICAS,19.0,Green,13.0,2.0,Washington D.C.,-77.032,38.8895
171,Costa Rica,7.087000000000001,1.06879,1.02152,0.76146,0.55225,0.10547000000000001,0.22553,3.3516800000000004,2016,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg,AMERICAS,19.0,Green,14.0,3.0,San Jose,-84.0089,9.63701
172,Puerto Rico,7.039,1.35943,1.08113,0.77758,0.46823000000000004,0.12275,0.22202,3.0076,2016,,AMERICAS,19.0,Green,15.0,4.0,San Juan,-66,18.23
173,Germany,6.994,1.44787,1.09774,0.81487,0.53466,0.28551,0.30451999999999996,2.5093099999999997,2016,https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg,EUROPE,150.0,Green,16.0,9.0,Berlin,13.4115,52.5235
174,Brazil,6.952000000000001,1.08754,1.03938,0.61415,0.40425,0.14165999999999998,0.15775999999999998,3.5073300000000005,2016,https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg,AMERICAS,19.0,Green,17.0,5.0,Brasilia,-47.9292,-15.7801
175,Belgium,6.928999999999999,1.42539,1.05249,0.8195899999999999,0.51354,0.26248,0.2424,2.61355,2016,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg,EUROPE,150.0,Green,18.0,10.0,Brussels,4.36761,50.8371
176,Ireland,6.907,1.4834100000000001,1.16157,0.81455,0.54008,0.29754,0.44963000000000003,2.15988,2016,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg,EUROPE,150.0,Green,19.0,11.0,Dublin,-6.26749,53.3441
177,Luxembourg,6.871,1.6975200000000001,1.03999,0.8454200000000001,0.5487,0.35329,0.27571,2.11055,2016,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg,EUROPE,150.0,Green,20.0,12.0,Luxembourg,6.1296,49.61
178,Mexico,6.778,1.1150799999999998,0.7146,0.71143,0.37709000000000004,0.18355,0.11735,3.5590599999999997,2016,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg,AMERICAS,19.0,Green,21.0,6.0,Mexico City,-99.1276,19.427
179,Singapore,6.739,1.64555,0.8675799999999999,0.94719,0.4877,0.46986999999999995,0.32706,1.99375,2016,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg,ASIA,142.0,Green,22.0,2.0,Singapore,103.85,1.28941
180,United Kingdom,6.725,1.40283,1.0867200000000001,0.80991,0.50036,0.27399,0.50156,2.1499900000000003,2016,https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg,EUROPE,150.0,Green,23.0,13.0,London,-0.126236,51.5002
181,Chile,6.705,1.2167,0.9058700000000001,0.8188300000000001,0.37789,0.11450999999999999,0.31595,2.95505,2016,https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg,AMERICAS,19.0,Green,24.0,7.0,Santiago,-70.6475,-33.475
182,Panama,6.7010000000000005,1.18306,0.9891200000000001,0.70835,0.48927,0.08423,0.2418,3.00559,2016,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg,AMERICAS,19.0,Green,25.0,8.0,Panama City,-79.5188,8.99427
183,Argentina,6.65,1.15137,1.0661200000000002,0.69711,0.42283999999999994,0.07296,0.10989000000000002,3.12985,2016,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg,AMERICAS,19.0,Green,26.0,9.0,Buenos Aires,-58.4173,-34.6118
184,Czech Republic,6.596,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211,2016,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg,EUROPE,150.0,Green,27.0,14.0,Prague,14.4205,50.0878
185,United Arab Emirates,6.5729999999999995,1.57352,0.8711399999999999,0.72993,0.56215,0.35561,0.26591,2.21507,2016,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg,ASIA,142.0,Green,28.0,3.0,Abu Dhabi,54.3705,24.4764
186,Uruguay,6.545,1.18157,1.0314299999999998,0.72183,0.54388,0.21394000000000002,0.18056,2.67139,2016,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg,AMERICAS,19.0,Green,29.0,10.0,Montevideo,-56.0675,-34.8941
187,Malta,6.4879999999999995,1.30782,1.09879,0.80315,0.54994,0.17554,0.56237,1.99032,2016,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg,EUROPE,150.0,Green,30.0,15.0,Valletta,14.5189,35.9042
188,Colombia,6.481,1.0303200000000001,1.02169,0.59659,0.44735,0.053989999999999996,0.15625999999999998,3.1747099999999997,2016,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg,AMERICAS,19.0,Green,31.0,11.0,Bogota,-74.082,4.60987
189,France,6.478,1.39488,1.00508,0.83795,0.46562,0.17808,0.1216,2.4744,2016,https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg,EUROPE,150.0,Green,32.0,16.0,Paris,2.35097,48.8566
190,Thailand,6.474,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,2.5796,2016,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg,ASIA,142.0,Green,33.0,4.0,Bangkok,100.521,13.7308
191,Saudi Arabia,6.379,1.48953,0.84829,0.59267,0.37904,0.30008,0.15457,2.61482,2016,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg,ASIA,142.0,Green,34.5,5.0,Riyadh,46.6977,24.6748
192,Taiwan,6.379,1.39729,0.92624,0.79565,0.32377,0.0663,0.25495,2.61523,2016,,ASIA,142.0,Green,34.5,5.0,,,
193,Qatar,6.375,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.5822399999999999,2016,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg,ASIA,142.0,Green,36.0,6.0,Doha,51.5082,25.2948
194,Spain,6.361000000000001,1.34253,1.12945,0.8789600000000001,0.37545,0.06137000000000001,0.17665,2.39663,2016,https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg,EUROPE,150.0,Green,37.0,17.0,Madrid,-3.70327,40.4167
195,Algeria,6.355,1.05266,0.83309,0.6180399999999999,0.21006,0.16157,0.07044,3.40904,2016,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg,AFRICA,2.0,Green,38.0,1.0,Algiers,3.05097,36.7397
196,Guatemala,6.324,0.83454,0.8711899999999999,0.5403899999999999,0.50379,0.08701,0.28808,3.19863,2016,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg,AMERICAS,19.0,Green,39.0,12.0,Guatemala City,-90.5328,14.6248
197,Suriname,6.269,1.09686,0.77866,0.5093300000000001,0.5223399999999999,0.12692,0.16665,3.06852,2016,https://upload.wikimedia.org/wikipedia/commons/6/60/Flag_of_Suriname.svg,AMERICAS,19.0,Green,40.0,13.0,Paramaribo,-55.1679,5.8232
198,Kuwait,6.239,1.61714,0.8775799999999999,0.63569,0.43166000000000004,0.23669,0.15965,2.28085,2016,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg,ASIA,142.0,Green,41.0,7.0,Kuwait City,47.9824,29.3721
199,Bahrain,6.218,1.44024,0.9439700000000001,0.65696,0.47375,0.25772,0.17147,2.27405,2016,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Bahrain.svg,ASIA,142.0,Green,42.0,8.0,Manama,50.5354,26.1921
200,Trinidad and Tobago,6.167999999999999,1.32572,0.98569,0.52608,0.48453,0.01241,0.31935,2.5139400000000003,2016,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Trinidad_and_Tobago.svg,AMERICAS,19.0,Green,43.0,14.0,Port-of-Spain,-61.4789,10.6596
201,Venezuela,6.084,1.1336700000000002,1.03302,0.6190399999999999,0.19847,0.08304,0.0425,2.9746799999999998,2016,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Venezuela.svg,AMERICAS,19.0,Green,44.0,15.0,,,
202,Slovakia,6.077999999999999,1.27973,1.0826799999999999,0.70367,0.23390999999999998,0.02947,0.13837,2.61065,2016,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Slovakia.svg,EUROPE,150.0,Green,45.0,18.0,,,
203,El Salvador,6.068,0.8737,0.80975,0.596,0.37269,0.10613,0.08877,3.22134,2016,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_El_Salvador.svg,AMERICAS,19.0,Green,46.0,16.0,San Salvador,-89.2073,13.7034
204,Malaysia,6.005,1.25142,0.88025,0.62366,0.39031,0.09081,0.41473999999999994,2.35384,2016,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Malaysia.svg,ASIA,142.0,Green,47.0,9.0,Kuala Lumpur,101.684,3.12433
205,Nicaragua,5.992000000000001,0.69384,0.8952100000000001,0.65213,0.46581999999999996,0.16292,0.29773,2.82428,2016,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Nicaragua.svg,AMERICAS,19.0,Green,48.0,17.0,Managua,-86.2734,12.1475
206,Uzbekistan,5.987,0.7359100000000001,1.1681,0.50163,0.60848,0.28333,0.34326,2.34638,2016,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Uzbekistan.svg,ASIA,142.0,Green,49.0,10.0,Tashkent,69.269,41.3052
